cache_mb,capacity_gb,category,form_factor,interface,lighting,manufacturer,name,nvme,opendb_id,part_id,release_year,series,storage_type,variant
,512,ssd,M.2-2280,M.2 PCIe 4.0 x4,,KingSpec,KingSpec XG7000 512GB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,e1d5874f-5207-4945-ac2a-0319f40e5d9d,ssd_2180,,XG7000,SSD,512GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP MP44Q 1TB SSD M.2 PCIe 4.0 NVMe,True,e1dd4ee2-be93-4a2c-9483-3a1427e4a9f3,ssd_2181,,MP44Q,SSD,1000GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,SanDisk,SanDisk Extreme 500GB M.2-2280 SSD PCIe 4.0 x4 NVMe,True,e2004f41-93eb-48f7-9f02-658dde0a64d6,ssd_2182,,Extreme,SSD,500GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP T-Create Classic DL 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,e2020406-ef5f-469c-89c4-2bb80e6d3ace,ssd_2183,,T-Create,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Seagate,Seagate FireCuda 520 Rev 2.0 1TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,e226656d-74f6-43f6-addb-af20f5bc36ff,ssd_2184,,FireCuda,SSD,1000GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston HyperX FURY RGB 240GB 2.5"" SSD SATA 6.0 Gb/s",False,e2332a8b-caba-4758-a4c4-91b2a22ea6f3,ssd_2185,,HyperX,SSD,240GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Gigabyte,Gigabyte M30 1TB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,e24ae214-24e4-4ac8-891b-a3cfc4647237,ssd_2186,,M30,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Western Digital,Western Digital WD Green SN3000 2TB M.2 SSD PCIe 4.0 NVMe,True,e25810eb-8546-44fd-a6e9-7f8cddee43b2,ssd_2187,,WD,SSD,2000GB
,960,ssd,"2.5""",SATA 6.0 Gb/s,,Seagate,"Seagate BarraCuda Q1 960GB SSD 2.5"" SATA",False,e2597098-7090-47fd-bfcd-08032a9f4200,ssd_2188,,BarraCuda,SSD,960GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Mushkin,"Mushkin SOURCE 2 1TB 2.5"" SSD SATA 6.0 Gb/s",False,e2664ca4-f656-4fe7-a2c9-34609b33243a,ssd_2189,,SOURCE,SSD,1000GB
,500,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung 840 Evo 500GB SSD 2.5"" SATA",False,e26890ae-8d51-4d95-a08a-de076b809f88,ssd_2190,,840,SSD,500GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Timetec,Timetec 35TTFP6PCIE 2TB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,e27a4f2a-e795-4fd8-b872-e37a40e71ee8,ssd_2191,,35TTFP6PCIE,SSD,2000GB
,250,ssd,"2.5""",SATA 6.0 Gb/s,,SK Hynix,"SK Hynix Gold S31 250GB SSD 2.5"" SATA 6.0 Gb/s",False,e2a4acd9-94b4-4eb5-b4bd-b391a61bfa02,ssd_2192,,Gold,SSD,250GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Patriot,Patriot Viper VPN110 512GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,e2a99cff-ad3e-4136-815a-69bca4e05758,ssd_2193,,Viper,SSD,512GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,ADATA,"ADATA Ultimate SU650 480 GB SSD 2.5"" SATA 6.0 Gb/s",False,e2c8231e-777b-46b2-915d-190274c943ca,ssd_2194,,Ultimate,SSD,480GB
,80,ssd,"2.5""",SATA 3.0 Gb/s,,Intel,"Intel X25-M 80GB SSD 2.5"" SATA",False,e2f0a12b-c36a-4681-8641-864123db96d1,ssd_2195,,X25-M,SSD,80GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP Cardea Zero Z440 Graphene 2TB M.2-2280 SSD PCIe 4.0 x4 NVMe,True,e2f46a0e-4828-4445-89ae-2cfff10d1ec0,ssd_2196,,Cardea,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Seagate,Seagate FireCuda 530 w/Heatsink 2TB SSD M.2-2280 PCIe 4.0 NVMe,True,e2fa6eee-00a0-43f1-8d97-188e7b4439c0,ssd_2197,,FireCuda,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Lexar,Lexar NQ710 2TB SSD M.2 PCIe 4.0 NVMe,True,e30d9f6d-481b-41c6-bfaa-945ce8b55712,ssd_2198,,NQ710,SSD,2000GB
,4000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,PNY,PNY XLR8 CS3030 4TB M.2-2280 SSD PCIe 3.0 X4 NVMe,True,e381f01c-4f4c-4fe4-8be3-22405786bfd9,ssd_2199,,XLR8,SSD,4000GB
,250,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Samsung,Samsung 970 Evo 250GB M.2-2280 SSD PCIe 3.0 NVMe,True,e38daed1-b7c0-4bd0-ac2f-1e973d1f3741,ssd_2200,,970,SSD,250GB
,256,ssd,"2.5""",SATA 6.0 Gb/s,,Intenso,"Intenso 3812440 256GB SSD 2.5"" SATA 6.0 Gb/s",False,e3f49a4a-5066-43f4-b0a2-c9a5043f1b44,ssd_2201,,3812440,SSD,256GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Kingston,Kingston KC2000 2TB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,e3f7955c-2250-4b3b-9c5c-0a646c2dc6c8,ssd_2202,,KC2000,SSD,2000GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,GOODRAM,GOODRAM IRDM PRO SLIM 4TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,e3ff6f7d-3791-4472-8480-5f125c649c2b,ssd_2203,,IRDM,SSD,4000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Acer,Acer Predator GM7000 2TB SSD M.2 PCIe 4.0 NVMe,True,e40c064f-dce1-4ed8-ac15-2cb448e161fe,ssd_2204,,Predator,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,FanXiang,FanXiang S660 1TB SSD M.2 PCIe 4.0 NVMe,True,e41f3479-6697-4e25-8650-190fa2d513c2,ssd_2205,,S660,SSD,1000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Western Digital,"Western Digital Blue SA510 1TB 2.5"" SSD SATA 6.0 Gb/s",False,e43457af-dba5-490f-af11-ea2e1dfdf329,ssd_2206,,Blue,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Netac,Netac NV7000-t 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,e4383881-4bc7-40ac-87af-574a925e51f5,ssd_2207,,NV7000-t,SSD,1000GB
,256,ssd,M.2-2230,M.2 PCIe 3.0 x4,,KIOXIA,KIOXIA BG4 256GB SSD M.2-2230 PCIe 3.0 x4 NVMe,True,e45a9ea4-fd19-476b-ab02-74940240097b,ssd_2208,,BG4,SSD,256GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 PRO NH 4TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,e46af468-419c-42a9-a574-b234da1dbe9f,ssd_2209,,MP600,SSD,4000GB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Addlink,Addlink S70 256GB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,e47d2ca7-cd0c-42a7-ba5e-bac8a7dfbf79,ssd_2210,,S70,SSD,256GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Gigabyte,Gigabyte AORUS Gen4 2TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,e4dc7839-cca7-4373-b6a4-c9162fd02884,ssd_2211,,AORUS,SSD,2000GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,KingSpec,"KingSpec P3 512GB SSD 2.5"" SATA",False,e4eff8bb-6d38-4e2d-80ed-7a1e3acefba6,ssd_2212,,P3,SSD,512GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,ADATA,ADATA LEGEND 860 1TB SSD M.2 PCIe 4.0 NVMe,True,e52bea8c-4aaf-4efb-99d0-c6e1ba9075f5,ssd_2213,,LEGEND,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,MSI,MSI SPATIUM M470 1TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,e548e0eb-ce47-49b8-9568-186487b339c6,ssd_2214,,SPATIUM,SSD,1000GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,ADATA,ADATA XPG GAMMIX S50 Core 500GB SSD M.2-2280 PCIe 4.0 NVMe,True,e57a6e50-fdad-4d05-a293-019fcbb913d6,ssd_2215,,XPG,SSD,500GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 CORE XT 2TB SSD M.2 PCIe 4.0 NVMe,True,e5869d69-7e8e-49fc-9430-d186b9039ef3,ssd_2216,,MP600,SSD,2000GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,Western Digital,"Western Digital Green 240GB SSD 2.5"" SATA 6.0 Gb/s",False,e58b7c27-e7e8-4066-9b86-c355a39726a1,ssd_2217,,Green,SSD,240GB
,8000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Inland,Inland Performance Plus 8TB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,e58ff80b-02bd-4c3c-accc-eb6c60e9cdbb,ssd_2218,,Performance,SSD,8000GB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x4,,TEAMGROUP,TEAMGROUP MP33 256GB SSD M.2 PCIe 3.0 NVMe,True,e5a22762-0986-4b6f-adf0-ea93ab0f2322,ssd_2219,,MP33,SSD,256GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Lexar,Lexar NM710 2TB M.2-2280 SSD PCIe 4.0 x4 NVMe,True,e5a5a931-cfbe-424b-9211-b1a37bc3384b,ssd_2220,,NM710,SSD,2000GB
,500,ssd,M.2-2280,M.2 PCIe 3.0 x4,,SanDisk,SanDisk EXTREME PRO 500GB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,e5c3bb0c-5ff8-4f31-96e9-0200a6575549,ssd_2221,,EXTREME,SSD,500GB
,256,ssd,"2.5""",SATA 6.0 Gb/s,,XOC,"XOC Nitro 256GB SSD 2.5"" SATA",False,e5d63957-3fc8-4ea7-b9bb-947bda42aa54,ssd_2222,,Nitro,SSD,256GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 PRO LPX 500GB SSD M.2-2280 PCIe 4.0 NVMe,True,e5d8227d-cac7-41b2-94bf-3624f56c29c2,ssd_2223,,MP600,SSD,500GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,Corsair,"Corsair Force 3 480GB SSD 2.5"" SATA",False,e5f8cdfa-0f8b-4d20-923c-5ac7456383e6,ssd_2224,,Force,SSD,480GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Timetec,Timetec PINNACLE SD1-INDEX 1TB SSD M.2-2280 PCIe 4.0 NVMe,True,e60f6297-28eb-4527-8e97-dd2368614d02,ssd_2225,,PINNACLE,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Crucial,Crucial T700 W/Heatsink 2TB M.2-2280 SSD PCIe 5.0 X4 NVMe,True,e627576c-ae1d-4634-958d-a342f53a5007,ssd_2226,,T700,SSD,2000GB
,120,ssd,"2.5""",SATA 3.0 Gb/s,,Intel,"Intel 320 120GB SSD 2.5"" SATA",False,e6315650-a1ef-4b09-b653-eddc0cea747e,ssd_2227,,320,SSD,120GB
,4000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Samsung,Samsung 9100 PRO 4TB M.2-2280 SSD PCIe 5.0 NVMe,True,e697ea3f-d39a-4065-86cc-3f227952d6bf,ssd_2228,,9100,SSD,4000GB
,2000,ssd,M.2-2280,M.2 SATA,,Leven,Leven JM600 2TB SSD M.2 SATA,False,e6b09af2-b7f6-419e-86b0-770af4ed2c47,ssd_2229,,JM600,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,KingSpec,KingSpec XG7000 2TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,e6d70f4d-496a-4836-b0ba-7f7f4b7d920a,ssd_2230,,XG7000,SSD,2000GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,MSI,"MSI SPATIUM S270 240GB SSD 2.5"" SATA",False,e6fe1e49-bbca-4f0e-bcdb-3d7d6c26bd6d,ssd_2231,,SPATIUM,SSD,240GB
,500,ssd,M.2-2280,M.2 SATA,,Western Digital,Western Digital Red SA500 500 GB SSD M.2-2280 SATA,False,e7030b61-82e7-476e-a738-32f2fedb9f30,ssd_2232,,Red,SSD,500GB
,128,ssd,"2.5""",SATA 6.0 Gb/s,,SanDisk,"SanDisk X110 128GB SSD 2.5"" SATA",False,e71afeb2-3656-4873-83c6-1efb6cf18da8,ssd_2233,,X110,SSD,128GB
,512,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Mushkin,Mushkin Vortex-LX 512GB SSD M.2 PCIe 4.0 NVMe,True,e72757d8-964c-4794-bfd5-a57f7d5df742,ssd_2234,,Vortex-LX,SSD,512GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Western Digital,Western Digital WD Green SN3000 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,e74a90e4-9f14-442d-a950-7940cf0e5676,ssd_2235,,WD,SSD,1000GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP Z440 Lite 500GB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,e753fa03-df61-4924-97f8-16f91c2cd0b8,ssd_2236,,Z440,SSD,500GB
,60,ssd,"2.5""",SATA 3.0 Gb/s,,OCZ,"OCZ Agility 2 60 GB SSD 2.5"" SATA 3.0 Gb/s",False,e7562cce-289a-4cf0-8a54-574634719629,ssd_2237,,Agility,SSD,60GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Transcend,Transcend 220S 1TB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,e76cf7b3-7fbe-405e-9c13-db6ad388f29b,ssd_2238,,220S,SSD,1000GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x2,,ADATA,ADATA XPG SX6000 512GB SSD M.2 PCIe 3.0 NVMe,True,e78307c5-ba11-42cb-bf76-bcead1b651be,ssd_2239,,XPG,SSD,512GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Silicon Power,Silicon Power UD70 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,e794ebab-102a-41dc-a399-03ffc36d71b5,ssd_2240,,UD70,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,KingSpec,KingSpec XG7000 PRO 2TB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,e7a74076-1d36-4a07-bad5-c7dcd49b9c33,ssd_2241,,XG7000,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP MP44Q 2TB SSD M.2 PCIe 4.0 NVMe,True,e7a951c4-a951-45f4-b038-863640743f1a,ssd_2242,,MP44Q,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Timetec,Timetec 35TTFP6PCIE 1TB SSD M.2 NVMe,True,e7aa7ad6-7d85-4b66-9604-97e0b7f63ce0,ssd_2243,,35TTFP6PCIE,SSD,1000GB
,128,ssd,M.2-2280,M.2 SATA,,Silicon Power,Silicon Power A55 128GB SSD M.2-2280 SATA,False,e7b3fa0c-ef16-4a54-8e86-2f82f5517de9,ssd_2244,,A55,SSD,128GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,MSI,MSI SPATIUM M450 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,e7be1939-3b46-4274-96fd-2b6bec74ebb3,ssd_2245,,SPATIUM,SSD,1000GB
,250,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Seagate,Seagate FireCuda 510 250GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,e7c75c8a-fc43-49de-b61b-2b521cbf7bff,ssd_2246,,FireCuda,SSD,250GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Gigabyte,Gigabyte GP-GSM2NE3100TNTD 1TB SSD M.2 PCIe 3.0 NVMe,True,e7d22e2b-1a88-4189-b7c6-aba8c81606ce,ssd_2247,,GP-GSM2NE3100TNTD,SSD,1000GB
,250,ssd,M.2-2280,M.2 PCIe 3.0 x2,,Western Digital,Western Digital Blue SN500 250GB SSD M.2 PCIe 3.0 NVMe,True,e7ecf9e9-749b-41e6-8d86-f7901d94bb12,ssd_2248,,Blue,SSD,250GB
,8000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 PRO XT 8TB M.2-2280 SSD PCIe 4.0 x4 NVMe,True,e7f3c9b7-7778-4ec8-9819-f9b873a5a2e2,ssd_2249,,MP600,SSD,8000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,PNY,PNY CS1031 1TB SSD M.2 NVMe PCIe 3.0 X4,True,e7f4aad0-1659-4530-b825-1100fc8f2617,ssd_2250,,CS1031,SSD,1000GB
,2000,ssd,"2.5""",SATA 6.0 Gb/s,,Seagate,"Seagate FireCuda 120 2TB SSD 2.5"" SATA",False,e821ba94-dc9b-4daf-8cbf-947504a77fa6,ssd_2251,,FireCuda,SSD,2000GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,Intel,"Intel 730 240GB SSD 2.5"" SATA 6.0 Gb/s",False,e8268ffd-2b14-4dde-8eff-14618233dd5d,ssd_2252,,730,SSD,240GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,OWC,"OWC Mercury Electra 6G 120GB SSD 2.5"" SATA 6.0 Gb/s",False,e83dc2b9-5aa7-44ef-a590-248213970727,ssd_2253,,Mercury,SSD,120GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Western Digital,Western Digital WD_Black SN850X 4TB M.2 SSD PCIe 4.0 NVMe (w/Heatsink),True,e879cee5-dfd6-48cb-868f-ca53c0f87981,ssd_2254,,WD_Black,SSD,4000GB
,500,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung 870 Evo 500 GB SSD 2.5"" SATA",False,e8b7e94c-468f-44e4-a98e-ba5dc78d5dde,ssd_2255,,870,SSD,500GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Leven,Leven JPR700 2TB SSD M.2 NVMe PCIe 3.0,True,e8bd2e8b-f389-48bc-9a93-7e36befde78a,ssd_2256,,JPR700,SSD,2000GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Intel,Intel 660p 512GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,e8c40a7f-3c81-4e35-ac1d-eafd34e992eb,ssd_2257,,660p,SSD,512GB
,2000,ssd,M.2-2280,M.2 SATA,,Samsung,Samsung 860 Evo 2TB SSD M.2 SATA,False,e8cf0b61-a3e8-4183-a983-e59868a3783c,ssd_2258,,860,SSD,2000GB
,110,ssd,PCIe,M.2 PCIe 3.0 x4,,OCZ,OCZ RevoDrive 110GB SSD PCIe NVMe,True,e90dbeed-b113-4e14-b265-3072c646c9c1,ssd_2259,,RevoDrive,SSD,110GB
,512,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Lexar,Lexar NM760 512GB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,e93d79f5-ec6c-4d7f-8700-708976ce8807,ssd_2260,,NM760,SSD,512GB
,800,ssd,"2.5""",SATA 6.0 Gb/s,,Intel,"Intel DC S3700 800GB SSD 2.5"" SATA",False,e94a60d2-b685-4d83-bac1-f752e6d82ffd,ssd_2261,,DC,SSD,800GB
,500,ssd,"2.5""",SATA 6.0 Gb/s,,Western Digital,"Western Digital Blue 500GB SSD 2.5"" SATA",False,e9c50cfa-1826-4fac-aa60-b6bddbeab426,ssd_2262,,Blue,SSD,500GB
,512,ssd,M.2-2280,M.2 PCIe 4.0 x4,,ADATA,ADATA Legend 850 512GB M.2 SSD PCIe 4.0 NVMe,True,e9f62b28-581d-4fb0-93fd-078aa2ed9167,ssd_2263,,Legend,SSD,512GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Kingston,Kingston NV2 4TB SSD M.2 PCIe 4.0 NVMe,True,ea000d7a-d70e-4de8-938b-75e61dda0793,ssd_2264,,NV2,SSD,4000GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,SanDisk,"SanDisk SSD PLUS 480GB SSD 2.5"" SATA",False,ea35b723-b744-4d7b-be13-e18c2e2e4252,ssd_2265,,SSD,SSD,480GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston HyperX 240GB SSD 2.5"" SATA 6.0 Gb/s",False,ea6f20a8-0493-45b2-b66e-150c63ba6fc9,ssd_2266,,HyperX,SSD,240GB
,64,ssd,"2.5""",SATA 6.0 Gb/s,,Crucial,"Crucial M4 64GB SSD 2.5"" SATA 6.0 Gb/s",False,ea743d1e-07e9-470b-9659-1f27341835c1,ssd_2267,,M4,SSD,64GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,ADATA,"ADATA SU655 480GB SSD 2.5"" SATA",False,ea98ac55-7fe7-4ae2-8109-30acf0592305,ssd_2268,,SU655,SSD,480GB
,128,ssd,"2.5""",SATA 6.0 Gb/s,,Intenso,"Intenso 3812430 128GB SSD 2.5"" SATA",False,eaa4a73a-f649-4040-a009-1d7087fcb0f7,ssd_2269,,3812430,SSD,128GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,OCZ,OCZ RD400 512GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,eaa6c7a7-c5ad-4c2a-99af-1bb7d5b626aa,ssd_2270,,RD400,SSD,512GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Verbatim,Verbatim Vi7000G 1TB SSD M.2-2280 PCIe 4.0 NVMe,True,eaae9400-5103-45c1-bbb8-8f550947a56c,ssd_2271,,Vi7000G,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Seagate,Seagate FireCuda 520 2TB SSD M.2 PCIe 4.0 NVMe,True,eb01bce8-18ce-4152-a2a8-bc2e268a19df,ssd_2272,,FireCuda,SSD,2000GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,ADATA,"ADATA SU630 480 GB SSD 2.5"" SATA 6.0 Gb/s",False,eb416f2a-7548-4da6-b717-903af07a4233,ssd_2273,,SU630,SSD,480GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Acer,Acer FA200 4TB M.2-2280 SSD PCIe 4.0 x4 NVMe,True,eb82505c-1ce8-4f8c-9fcf-92bfb835349c,ssd_2274,,FA200,SSD,4000GB
,250,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Integral,Integral M2 250GB SSD M.2-2280 PCIe 3.0 NVMe,True,eb94e3bf-4a27-4c16-bf64-e7fc08f34587,ssd_2275,,M2,SSD,250GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Addlink,Addlink S70 512GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,eba05028-b977-4cb1-beae-2a9e8387e92b,ssd_2276,,S70,SSD,512GB
,256,ssd,M.2-2280,M.2 SATA,,Timetec,Timetec 35TTM8SSATA 256GB M.2-2280 SSD SATA,False,ebb4360c-c034-4f57-a1c8-4878febf127a,ssd_2277,,35TTM8SSATA,SSD,256GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP T-FORCE G70 PRO Aluminum 4TB SSD M.2-2280 PCIe 4.0 NVMe,True,ebbae4b0-6bab-46df-a89d-540cc93784a6,ssd_2278,,T-FORCE,SSD,4000GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Addlink,Addlink S70 2TB M.2-2280 SSD PCIe 3.0 X4 NVMe,True,ebf255ce-f3b6-4e5a-8120-8f7b36fb1e8e,ssd_2279,,S70,SSD,2000GB
,250,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung 840 250GB SSD 2.5"" SATA",False,ebfc51ab-b47d-495c-821e-db242ab96760,ssd_2280,,840,SSD,250GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Inland,Inland Premium 512GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,ec063082-2f2e-46c2-8f34-d2d024b4f08e,ssd_2281,,Premium,SSD,512GB
,1000,ssd,M.2-2230,M.2 PCIe 4.0 x4,,Kingston,Kingston NV3 1TB SSD M.2-2230 PCIe 4.0 x4 NVMe,True,ec230d28-7bdb-49b0-a690-0ed4c372b0a1,ssd_2282,,NV3,SSD,1000GB
,2000,ssd,"2.5""",SATA 6.0 Gb/s,,Patriot,"Patriot P220 2TB SSD 2.5"" SATA 6.0 Gb/s",False,ec2e1c2b-a124-4c9f-935e-d826a26937c9,ssd_2283,,P220,SSD,2000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Leven,"Leven JS600 1TB SSD 2.5"" SATA 6.0 Gb/s",False,ec45cc9d-081d-4247-8dbc-2e3d92c0036c,ssd_2284,,JS600,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Sabrent,Sabrent Rocket 4.0 HTSK 2TB SSD M.2 PCIe 4.0 NVMe,True,ec563e1b-ad5e-4b3f-aa37-a2210f971b99,ssd_2285,,Rocket,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Fantom Drives,Fantom Drives VENOM8 PS5 1TB M.2 SSD NVMe PCIe 4.0,True,ec5a41be-01df-4932-8c03-a2ce9c0b58b8,ssd_2286,,VENOM8,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,MSI,MSI SPATIUM M480 PRO PLAY 2TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,ec92350c-8dad-490e-8880-348c8f1702fb,ssd_2287,,SPATIUM,SSD,2000GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,ADATA,ADATA XPG SX8100 512GB M.2-2280 SSD PCIe 3.0 NVMe,True,ece79a0c-14e0-4abb-86e1-df1695e40b66,ssd_2288,,XPG,SSD,512GB
,2000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Inland,Inland TD510 2TB SSD M.2-2280 PCIe 5.0 X4 NVMe,True,ed12777c-7fb2-4669-96d8-cf51e503e637,ssd_2289,,TD510,SSD,2000GB
,240,ssd,M.2-2280,M.2 PCIe 2.0 x4,,Kingston,Kingston Predator 240 GB SSD M.2-2280 PCIe 2.0 X4 NVMe,True,ed22c9f1-10b5-4a89-af0c-e9d83d61020f,ssd_2290,,Predator,SSD,240GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,PNY,"PNY CS1311 480GB 2.5"" SSD SATA 6.0 Gb/s",False,ed4ab052-39dc-478b-81bf-2ed90bfdb96b,ssd_2291,,CS1311,SSD,480GB
